Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
NOV,19,Abingdon,4,16,579026.9,544967.36,34059.54,164720,130660.46,34059.54,11239.7,9536.72,1702.98
NOV,19,Adams County,12,46,1567138.36,1425440.72,141697.64,488004,346305.99,141698.01,46760.14,39675.28,7084.86
NOV,19,Addieville,1,5,106574.17,98892.61,7681.56,37601,29919.44,7681.56,2534.86,2150.79,384.07
NOV,19,Addison,21,102,7382282.61,6737410.01,644872.6,2398469,1753595.93,644873.07,212808.08,180564.46,32243.62
NOV,19,Albany,2,7,198954.23,183755.83,15198.4,68926,53727.3,15198.7,5015.6,4255.66,759.94
NOV,19,Albers,1,4,158024.16,148203.91,9820.25,49904,40083.5,9820.5,3240.79,2749.76,491.03
NOV,19,Albion,4,17,238298.43,213114.5,25183.93,61098,35914,25184,8310.59,7051.41,1259.18
NOV,19,Aledo,6,24,608300.64,556363.97,51936.67,191297,139279.63,52017.37,17165.73,14564.86,2600.87
NOV,19,Alexander County,3,13,363519.75,331414.7,32105.05,112959,80854.06,32104.94,10594.63,8989.38,1605.25
NOV,19,Alexis,2,7,114731,104770.72,9960.28,37368,27407.72,9960.28,3286.83,2788.82,498.01
NOV,19,Algonquin,16,74,2480255.86,2252674.67,227581.19,845238,617656.84,227581.16,75101.64,63722.63,11379.01
NOV,19,Alhambra,2,7,108012.32,99785.53,8226.79,40722,32495.1,8226.9,2714.89,2303.55,411.34
NOV,19,Alorton,2,10,1333671.1,1203789.98,129881.12,430534,300597.73,129936.27,42879.01,36382.19,6496.82
NOV,19,Alpha,1,3,21866.79,18507.96,3358.83,7423,4064.17,3358.83,1108.4,940.46,167.94
NOV,19,Alsey,1,5,160564.01,147707.44,12856.57,49637,36779.43,12857.57,4242.95,3600.08,642.87
NOV,19,Alsip,15,73,5717136.64,5212161.71,504974.93,1858746,1353729.81,505016.19,166655.24,141404.43,25250.81
NOV,19,Altamont,7,31,869452.66,800144.15,69308.51,238458,169148.79,69309.21,22871.96,19406.52,3465.44
NOV,19,Alto Pass,1,4,15050.32,14004.68,1045.64,3975,2929.51,1045.49,345,292.72,52.28
NOV,19,Alton,32,140,7141781.36,6574729.47,567051.89,2171459,1604406.5,567052.5,187126.99,158774.43,28352.56
NOV,19,Altona,1,5,223506.47,204428.07,19078.4,62200,43121.6,19078.4,6295.87,5341.96,953.91
NOV,19,Amboy,6,28,1157116.97,1067673.78,89443.19,357816,268372.8,89443.2,29516.39,25044.2,4472.19
NOV,19,Andalusia,1,4,101736.83,88778.18,12958.65,29192,16233.35,12958.65,4276.29,3628.37,647.92
NOV,19,Andover,1,5,177242.62,160599.94,16642.68,54198,37555.32,16642.68,5492.08,4659.94,832.14
NOV,19,Anna,11,53,2061703.91,1910284.35,151419.56,577754,426334.67,151419.33,49968.46,42397.51,7570.95
NOV,19,Annawan,4,20,970467.38,882073.08,88394.3,297190,209549.82,87640.18,28921.21,24539.21,4382
NOV,19,Antioch,16,77,5770739.43,5309134.78,461604.65,1944168,1482563.57,461604.43,152329.67,129249.45,23080.22
NOV,19,Arcola,3,13,609400.17,565122.4,44277.77,194903,150624.64,44278.36,14611.92,12397.99,2213.93
